acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.002198,0.3514,0.938,0.308,2,0.049800000000000004,-5.96,1,0.0442,0.5320199999999999,4,0.412,307013,23
6.005999999999999e-06,0.25479999999999997,0.935,0.3645,2,0.00634,-6.548,1,0.0724,0.370868,4,0.478,228587,59
1.2249999999999998e-05,0.3752,0.981,0.359,1,0.027600000000000003,-3.775,0,0.0461,0.51216,4,0.55,120000,41
7.07e-05,0.36469999999999997,0.962,0.2555,8,0.01216,-8.381,1,0.063,0.40266,4,0.449,265267,24
9.94e-06,0.3696,0.961,0.42,7,0.0534,-4.686,1,0.0431,0.35976400000000003,4,0.487,222080,29
2.3869999999999998e-06,0.1876,0.983,0.31,8,0.011880000000000002,-6.556,1,0.158,0.377244,4,0.427,345693,30
0.001393,0.3906,0.922,0.176,7,0.051800000000000006,-6.445,1,0.0567,0.40032799999999996,4,0.596,530920,12
1.2459999999999998e-06,0.301,0.934,0.251,0,0.071,-6.107,1,0.0862,0.37995999999999996,4,0.449,208680,50
0.00013719999999999997,0.4382,0.974,0.3335,11,0.17520000000000002,-5.31,0,0.0585,0.512076,4,0.458,367933,46
3.1009999999999996e-06,0.287,0.925,0.324,1,0.06580000000000001,-6.183,0,0.0623,0.326172,4,0.409,182773,28
6.006e-05,0.3815,0.933,0.2155,8,0.00948,-4.692,0,0.0659,0.528,4,0.496,370776,38
0.0012109999999999998,0.2597,0.867,0.27,2,0.023400000000000004,-8.452,1,0.0307,0.35098,4,0.532,167587,0
7.84e-06,0.4165,0.889,0.2755,7,0.0236,-7.163,1,0.0332,0.42061200000000004,4,0.45,318507,57
0.00017779999999999998,0.3598,0.924,0.243,9,0.0368,-6.377,1,0.0412,0.452452,4,0.557,204586,44
0.0031639999999999997,0.33249999999999996,0.992,0.395,8,0.0354,-3.359,0,0.0541,0.50398,4,0.552,227148,41
1.876e-05,0.3353,0.979,0.213,2,0.0636,-3.362,1,0.102,0.433504,4,0.495,252933,35
